run_id,file,bytes,sha256
E2:gpt-5.2:E2_full:seed87,data/openai-gpt-5.2-E2_full-seed87-10agents-24months/memory_24.pkl,72878,c82cebb2068fe3cb3b76294939e5a4a198513d72cc2f9244af1f2728111d0a33
E2:gpt-5.2:E2_full:seed2026,data/openai-gpt-5.2-E2_full-seed2026-10agents-24months/summary.json,9339,21f673c260380acadfca069f1dba4b223a7216a5748bb474133a8ec4d14cf7de
E2:gpt-5.2:E2_full:seed2026,data/openai-gpt-5.2-E2_full-seed2026-10agents-24months/semantic_rules.jsonl,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
E2:gpt-5.2:E2_full:seed2026,data/openai-gpt-5.2-E2_full-seed2026-10agents-24months/memory_retrieval.jsonl,202329,3008eaab045a797f26c551a34b367562f368668177ecbbac453bea71c3d90392
E2:gpt-5.2:E2_full:seed2026,data/openai-gpt-5.2-E2_full-seed2026-10agents-24months/actions.jsonl,195074,552af5de6e27c3023b56301fb27474a3ef37e908b44da524697f1c2b5dc389e9
E2:gpt-5.2:E2_full:seed2026,data/openai-gpt-5.2-E2_full-seed2026-10agents-24months/dense_log.pkl,168304,c322becba74a21d8fc217b46564a6f1675f67e5f31e0132adb0e815bc149540f
E2:gpt-5.2:E2_full:seed2026,data/openai-gpt-5.2-E2_full-seed2026-10agents-24months/memory_6.pkl,16019,b8f77eced8d434458e336e4370ec3e7ecdd20a4218c41d24c5dd719a4d81c8b7
E2:gpt-5.2:E2_full:seed2026,data/openai-gpt-5.2-E2_full-seed2026-10agents-24months/memory_12.pkl,34975,bbf509cf1e0023d0dd81e230d16141f84240a3dc301197a207dfc70bbfbfa30b
E2:gpt-5.2:E2_full:seed2026,data/openai-gpt-5.2-E2_full-seed2026-10agents-24months/memory_18.pkl,53694,b8b1f4a9f3dfb52d351f57317ae56c993945941acb583d9da896b0241a2c4b0e
E2:gpt-5.2:E2_full:seed2026,data/openai-gpt-5.2-E2_full-seed2026-10agents-24months/memory_24.pkl,72746,0318049b3de756269c0172d23a9336112254d0b433d67cc46d84966d3cbf323c
