run_id,status,stage_id,model_id,arm_id,narrative_id,environment_seed,scientific_eligible,artifact_kind,metric_path,metric_value_json
finevo-pilot-v2.10--experiment-c--gpt52_main--unverified-error-forced--none--stage0-selected--s617806385,integrity-stopped,experiment-c,gpt52_main,unverified-error-forced,none,617806385,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--no-context--none--stage0-selected--s1099057501,integrity-stopped,experiment-a,gpt52_main,no-context,none,1099057501,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--no-context--none--stage0-selected--s1421875452,integrity-stopped,experiment-a,gpt52_main,no-context,none,1421875452,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--no-context--none--stage0-selected--s1769977770,integrity-stopped,experiment-a,gpt52_main,no-context,none,1769977770,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--no-context--none--stage0-selected--s959809858,integrity-stopped,experiment-a,gpt52_main,no-context,none,959809858,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--no-context--none--stage0-selected--s617806385,integrity-stopped,experiment-a,gpt52_main,no-context,none,617806385,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--prompt-only--none--stage0-selected--s1099057501,integrity-stopped,experiment-a,gpt52_main,prompt-only,none,1099057501,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--prompt-only--none--stage0-selected--s1421875452,integrity-stopped,experiment-a,gpt52_main,prompt-only,none,1421875452,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--prompt-only--none--stage0-selected--s1769977770,integrity-stopped,experiment-a,gpt52_main,prompt-only,none,1769977770,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--prompt-only--none--stage0-selected--s959809858,integrity-stopped,experiment-a,gpt52_main,prompt-only,none,959809858,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--prompt-only--none--stage0-selected--s617806385,integrity-stopped,experiment-a,gpt52_main,prompt-only,none,617806385,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--retrieval-only--none--stage0-selected--s1099057501,integrity-stopped,experiment-a,gpt52_main,retrieval-only,none,1099057501,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--retrieval-only--none--stage0-selected--s1421875452,integrity-stopped,experiment-a,gpt52_main,retrieval-only,none,1421875452,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--retrieval-only--none--stage0-selected--s1769977770,integrity-stopped,experiment-a,gpt52_main,retrieval-only,none,1769977770,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--retrieval-only--none--stage0-selected--s959809858,integrity-stopped,experiment-a,gpt52_main,retrieval-only,none,959809858,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--retrieval-only--none--stage0-selected--s617806385,integrity-stopped,experiment-a,gpt52_main,retrieval-only,none,617806385,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--full--none--stage0-selected--s1099057501,integrity-stopped,experiment-a,gpt52_main,full,none,1099057501,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--full--none--stage0-selected--s1421875452,integrity-stopped,experiment-a,gpt52_main,full,none,1421875452,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--full--none--stage0-selected--s1769977770,integrity-stopped,experiment-a,gpt52_main,full,none,1769977770,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--full--none--stage0-selected--s959809858,integrity-stopped,experiment-a,gpt52_main,full,none,959809858,False,,,null
finevo-pilot-v2.10--experiment-a--gpt52_main--full--none--stage0-selected--s617806385,integrity-stopped,experiment-a,gpt52_main,full,none,617806385,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--matched-a--none--stage0-selected--s1099057501,integrity-stopped,experiment-d,gpt52_main,matched-a,none,1099057501,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--matched-a--none--stage0-selected--s1421875452,integrity-stopped,experiment-d,gpt52_main,matched-a,none,1421875452,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--matched-a--none--stage0-selected--s1769977770,integrity-stopped,experiment-d,gpt52_main,matched-a,none,1769977770,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--matched-a--none--stage0-selected--s959809858,integrity-stopped,experiment-d,gpt52_main,matched-a,none,959809858,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--matched-a--none--stage0-selected--s617806385,integrity-stopped,experiment-d,gpt52_main,matched-a,none,617806385,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--matched-b--none--stage0-selected--s1099057501,integrity-stopped,experiment-d,gpt52_main,matched-b,none,1099057501,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--matched-b--none--stage0-selected--s1421875452,integrity-stopped,experiment-d,gpt52_main,matched-b,none,1421875452,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--matched-b--none--stage0-selected--s1769977770,integrity-stopped,experiment-d,gpt52_main,matched-b,none,1769977770,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--matched-b--none--stage0-selected--s959809858,integrity-stopped,experiment-d,gpt52_main,matched-b,none,959809858,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--matched-b--none--stage0-selected--s617806385,integrity-stopped,experiment-d,gpt52_main,matched-b,none,617806385,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--no-memory--none--stage0-selected--s1099057501,integrity-stopped,experiment-d,gpt52_main,no-memory,none,1099057501,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--no-memory--none--stage0-selected--s1421875452,integrity-stopped,experiment-d,gpt52_main,no-memory,none,1421875452,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--no-memory--none--stage0-selected--s1769977770,integrity-stopped,experiment-d,gpt52_main,no-memory,none,1769977770,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--no-memory--none--stage0-selected--s959809858,integrity-stopped,experiment-d,gpt52_main,no-memory,none,959809858,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--no-memory--none--stage0-selected--s617806385,integrity-stopped,experiment-d,gpt52_main,no-memory,none,617806385,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--wrong-context--none--stage0-selected--s1099057501,integrity-stopped,experiment-d,gpt52_main,wrong-context,none,1099057501,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--wrong-context--none--stage0-selected--s1421875452,integrity-stopped,experiment-d,gpt52_main,wrong-context,none,1421875452,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--wrong-context--none--stage0-selected--s1769977770,integrity-stopped,experiment-d,gpt52_main,wrong-context,none,1769977770,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--wrong-context--none--stage0-selected--s959809858,integrity-stopped,experiment-d,gpt52_main,wrong-context,none,959809858,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--wrong-context--none--stage0-selected--s617806385,integrity-stopped,experiment-d,gpt52_main,wrong-context,none,617806385,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--error-verified--none--stage0-selected--s1099057501,integrity-stopped,experiment-d,gpt52_main,error-verified,none,1099057501,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--error-verified--none--stage0-selected--s1421875452,integrity-stopped,experiment-d,gpt52_main,error-verified,none,1421875452,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--error-verified--none--stage0-selected--s1769977770,integrity-stopped,experiment-d,gpt52_main,error-verified,none,1769977770,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--error-verified--none--stage0-selected--s959809858,integrity-stopped,experiment-d,gpt52_main,error-verified,none,959809858,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--error-verified--none--stage0-selected--s617806385,integrity-stopped,experiment-d,gpt52_main,error-verified,none,617806385,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--error-unverified--none--stage0-selected--s1099057501,integrity-stopped,experiment-d,gpt52_main,error-unverified,none,1099057501,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--error-unverified--none--stage0-selected--s1421875452,integrity-stopped,experiment-d,gpt52_main,error-unverified,none,1421875452,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--error-unverified--none--stage0-selected--s1769977770,integrity-stopped,experiment-d,gpt52_main,error-unverified,none,1769977770,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--error-unverified--none--stage0-selected--s959809858,integrity-stopped,experiment-d,gpt52_main,error-unverified,none,959809858,False,,,null
finevo-pilot-v2.10--experiment-d--gpt52_main--error-unverified--none--stage0-selected--s617806385,integrity-stopped,experiment-d,gpt52_main,error-unverified,none,617806385,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--full--none--stage0-selected--s1099057501,integrity-stopped,experiment-b,gpt52_main,full,none,1099057501,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--full--none--stage0-selected--s1421875452,integrity-stopped,experiment-b,gpt52_main,full,none,1421875452,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--full--none--stage0-selected--s1769977770,integrity-stopped,experiment-b,gpt52_main,full,none,1769977770,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--full--none--stage0-selected--s959809858,integrity-stopped,experiment-b,gpt52_main,full,none,959809858,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--full--none--stage0-selected--s617806385,integrity-stopped,experiment-b,gpt52_main,full,none,617806385,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--episodic-only--none--stage0-selected--s1099057501,integrity-stopped,experiment-b,gpt52_main,episodic-only,none,1099057501,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--episodic-only--none--stage0-selected--s1421875452,integrity-stopped,experiment-b,gpt52_main,episodic-only,none,1421875452,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--episodic-only--none--stage0-selected--s1769977770,integrity-stopped,experiment-b,gpt52_main,episodic-only,none,1769977770,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--episodic-only--none--stage0-selected--s959809858,integrity-stopped,experiment-b,gpt52_main,episodic-only,none,959809858,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--episodic-only--none--stage0-selected--s617806385,integrity-stopped,experiment-b,gpt52_main,episodic-only,none,617806385,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--no-memory--none--stage0-selected--s1099057501,integrity-stopped,experiment-b,gpt52_main,no-memory,none,1099057501,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--no-memory--none--stage0-selected--s1421875452,integrity-stopped,experiment-b,gpt52_main,no-memory,none,1421875452,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--no-memory--none--stage0-selected--s1769977770,integrity-stopped,experiment-b,gpt52_main,no-memory,none,1769977770,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--no-memory--none--stage0-selected--s959809858,integrity-stopped,experiment-b,gpt52_main,no-memory,none,959809858,False,,,null
finevo-pilot-v2.10--experiment-b--gpt52_main--no-memory--none--stage0-selected--s617806385,integrity-stopped,experiment-b,gpt52_main,no-memory,none,617806385,False,,,null
